product_id,price,size,time,side,best_bid,best_ask,short_window,long_window,MACD,MACD_Signal,high,low,AO,open,RVI,RVI_Signal
BTC-USD,65401.09,1.559e-05,2024-06-20 13:41:05.375238+00:00,BUY,65397.68,65404.24,65401.09,65401.09,0.0,0.0,,,,,,
BTC-USD,65391.09,4.48e-05,2024-06-20 13:42:05.391436+00:00,SELL,65386.7,65389.85,65399.551538461536,65400.34925925925,-0.7977207977164653,-0.15954415954329307,,,,65401.09,,
BTC-USD,65427.29,0.02390837,2024-06-20 13:43:05.884699+00:00,BUY,65431.66,65435.05,65403.81899408284,65402.34486968449,1.4741243983444292,0.16718955203425143,,,,65391.09,,
BTC-USD,65457.18,5e-05,2024-06-20 13:44:05.213743+00:00,SELL,65453.59,65455.63,65412.02837960856,65406.406731189345,5.621648419211851,1.2580813254697716,,,,65427.29,,
BTC-USD,65372.37,0.00021134,2024-06-20 13:45:05.715439+00:00,BUY,65372.4,65377.12,65405.92709043801,65403.88549184199,2.0415985960207763,1.4147847795799726,,,,65457.18,,
BTC-USD,65404.35,0.00031055,2024-06-20 13:46:07.488761+00:00,SELL,65399.14,65404.27,65405.684461139856,65403.919899853696,1.7645612861597328,1.4847400808959248,,,,65372.37,,
BTC-USD,65456.78,4.5e-07,2024-06-20 13:47:08.069284+00:00,SELL,65451.16,65459.4,65413.54531327219,65407.8354628275,5.709850444691256,2.329762153654991,,,,65404.35,,
BTC-USD,65447.08,0.00742181,2024-06-20 13:48:08.551162+00:00,SELL,65446.11,65447.08,,,,,,,,,,
